SystemCodeNumber,Capacity,Occupancy,LastUpdated,OccupancyRate,Date,Time,DayOfWeek,Hour
BHMBRCBRG03,849,249,2016-10-19 13:25:03,29.328621908127207,2016-10-19,13:25:03,Wed,13
BHMBRCBRG03,849,243,2016-10-19 13:58:02,28.62190812720848,2016-10-19,13:58:02,Wed,13
BHMBRCBRG03,849,235,2016-10-19 14:32:03,27.67962308598351,2016-10-19,14:32:03,Wed,14
BHMBRCBRG03,849,224,2016-10-19 14:58:03,26.383981154299175,2016-10-19,14:58:03,Wed,14
BHMBRCBRG03,849,209,2016-10-19 15:32:05,24.617196702002357,2016-10-19,15:32:05,Wed,15
BHMBRCBRG03,849,198,2016-10-19 15:59:01,23.32155477031802,2016-10-19,15:59:01,Wed,15
BHMBRCBRG03,849,174,2016-10-19 16:25:03,20.49469964664311,2016-10-19,16:25:03,Wed,16
BHMBRCBRG03,849,52,2016-10-22 07:59:45,6.124852767962309,2016-10-22,07:59:45,Sat,7
BHMBRCBRG03,849,65,2016-10-22 08:26:46,7.656065959952886,2016-10-22,08:26:46,Sat,8
BHMBRCBRG03,849,93,2016-10-22 08:59:44,10.954063604240282,2016-10-22,08:59:44,Sat,8
BHMBRCBRG03,849,141,2016-10-22 09:26:47,16.607773851590107,2016-10-22,09:26:47,Sat,9
BHMBRCBRG03,849,169,2016-10-22 09:59:44,19.905771495877502,2016-10-22,09:59:44,Sat,9
BHMBRCBRG03,849,202,2016-10-22 10:26:47,23.792697290930505,2016-10-22,10:26:47,Sat,10
BHMBRCBRG03,849,247,2016-10-22 10:59:47,29.093050647820967,2016-10-22,10:59:47,Sat,10
BHMBRCBRG03,849,292,2016-10-22 11:32:43,34.39340400471143,2016-10-22,11:32:43,Sat,11
BHMBRCBRG03,849,331,2016-10-22 11:59:46,38.98704358068316,2016-10-22,11:59:46,Sat,11
BHMBRCBRG03,849,353,2016-10-22 12:32:47,41.57832744405182,2016-10-22,12:32:47,Sat,12
BHMBRCBRG03,849,373,2016-10-22 12:59:47,43.93404004711425,2016-10-22,12:59:47,Sat,12
BHMBRCBRG03,849,413,2016-10-22 13:32:43,48.6454652532391,2016-10-22,13:32:43,Sat,13
BHMBRCBRG03,849,433,2016-10-22 13:59:48,51.00117785630153,2016-10-22,13:59:48,Sat,13
BHMBRCBRG03,849,439,2016-10-22 14:39:47,51.70789163722026,2016-10-22,14:39:47,Sat,14
BHMBRCBRG03,849,440,2016-10-22 14:59:48,51.82567726737338,2016-10-22,14:59:48,Sat,14
BHMBRCBRG03,849,432,2016-10-22 15:26:49,50.88339222614841,2016-10-22,15:26:49,Sat,15
BHMBRCBRG03,849,417,2016-10-22 15:59:47,49.11660777385159,2016-10-22,15:59:47,Sat,15
BHMBRCBRG03,849,383,2016-10-22 16:26:47,45.111896348645466,2016-10-22,16:26:47,Sat,16
BHMBRCBRG03,849,22,2016-10-23 07:59:48,2.5912838633686692,2016-10-23,07:59:48,Sun,7
BHMBRCBRG03,849,27,2016-10-23 08:26:51,3.1802120141342756,2016-10-23,08:26:51,Sun,8
BHMBRCBRG03,849,49,2016-10-23 08:59:50,5.771495877502945,2016-10-23,08:59:50,Sun,8
BHMBRCBRG03,849,53,2016-10-23 09:26:51,6.24263839811543,2016-10-23,09:26:51,Sun,9
BHMBRCBRG03,849,64,2016-10-23 09:59:52,7.538280329799765,2016-10-23,09:59:52,Sun,9
BHMBRCBRG03,849,83,2016-10-23 10:26:53,9.77620730270907,2016-10-23,10:26:53,Sun,10
BHMBRCBRG03,849,131,2016-10-23 10:59:53,15.429917550058892,2016-10-23,10:59:53,Sun,10
BHMBRCBRG03,849,150,2016-10-23 11:26:49,17.6678445229682,2016-10-23,11:26:49,Sun,11
BHMBRCBRG03,849,179,2016-10-23 11:59:50,21.083627797408717,2016-10-23,11:59:50,Sun,11
BHMBRCBRG03,849,207,2016-10-23 12:26:51,24.381625441696112,2016-10-23,12:26:51,Sun,12
BHMBRCBRG03,849,282,2016-10-23 13:06:52,33.21554770318021,2016-10-23,13:06:52,Sun,13
BHMBRCBRG03,849,304,2016-10-23 13:26:55,35.80683156654888,2016-10-23,13:26:55,Sun,13
BHMBRCBRG03,849,339,2016-10-23 13:59:53,39.92932862190813,2016-10-23,13:59:53,Sun,13
BHMBRCBRG03,849,354,2016-10-23 14:26:51,41.696113074204945,2016-10-23,14:26:51,Sun,14
BHMBRCBRG03,849,341,2016-10-23 14:59:53,40.16489988221437,2016-10-23,14:59:53,Sun,14
BHMBRCBRG03,849,311,2016-10-23 15:26:56,36.63133097762073,2016-10-23,15:26:56,Sun,15
BHMBRCBRG03,849,273,2016-10-23 15:59:54,32.15547703180212,2016-10-23,15:59:54,Sun,15
BHMBRCBRG03,849,225,2016-10-23 16:26:57,26.501766784452297,2016-10-23,16:26:57,Sun,16
BHMBRCBRG03,849,56,2016-10-24 07:56:56,6.595995288574794,2016-10-24,07:56:56,Mon,7
BHMBRCBRG03,849,77,2016-10-24 08:29:56,9.069493521790342,2016-10-24,08:29:56,Mon,8
BHMBRCBRG03,849,91,2016-10-24 09:03:01,10.71849234393404,2016-10-24,09:03:01,Mon,9
BHMBRCBRG03,849,106,2016-10-24 09:30:01,12.48527679623086,2016-10-24,09:30:01,Mon,9
BHMBRCBRG03,849,126,2016-10-24 09:55:57,14.840989399293287,2016-10-24,09:55:57,Mon,9
BHMBRCBRG03,849,146,2016-10-24 10:30:02,17.196702002355714,2016-10-24,10:30:02,Mon,10
BHMBRCBRG03,849,189,2016-10-24 11:03:03,22.261484098939928,2016-10-24,11:03:03,Mon,11
BHMBRCBRG03,849,215,2016-10-24 11:29:57,25.323910482921082,2016-10-24,11:29:57,Mon,11
BHMBRCBRG03,849,241,2016-10-24 12:02:57,28.386336866902237,2016-10-24,12:02:57,Mon,12
BHMBRCBRG03,849,251,2016-10-24 12:30:03,29.56419316843345,2016-10-24,12:30:03,Mon,12
BHMBRCBRG03,849,258,2016-10-24 12:56:58,30.3886925795053,2016-10-24,12:56:58,Mon,12
BHMBRCBRG03,849,267,2016-10-24 13:30:03,31.448763250883392,2016-10-24,13:30:03,Mon,13
BHMBRCBRG03,849,280,2016-10-24 13:56:01,32.97997644287397,2016-10-24,13:56:01,Mon,13
BHMBRCBRG03,849,271,2016-10-24 14:30:02,31.919905771495877,2016-10-24,14:30:02,Mon,14
BHMBRCBRG03,849,264,2016-10-24 14:56:02,31.09540636042403,2016-10-24,14:56:02,Mon,14
BHMBRCBRG03,849,255,2016-10-24 15:32:59,30.035335689045937,2016-10-24,15:32:59,Mon,15
BHMBRCBRG03,849,238,2016-10-24 16:00:04,28.032979976442874,2016-10-24,16:00:04,Mon,16
BHMBRCBRG03,849,217,2016-10-24 16:33:03,25.559481743227327,2016-10-24,16:33:03,Mon,16
BHMBRCBRG03,849,65,2016-10-25 08:00:03,7.656065959952886,2016-10-25,08:00:03,Tue,8
BHMBRCBRG03,849,81,2016-10-25 08:26:08,9.540636042402827,2016-10-25,08:26:08,Tue,8
BHMBRCBRG03,849,100,2016-10-25 09:00:03,11.778563015312132,2016-10-25,09:00:03,Tue,9
BHMBRCBRG03,849,112,2016-10-25 09:19:19,13.191990577149587,2016-10-25,09:19:19,Tue,9
BHMBRCBRG03,849,141,2016-10-25 09:52:18,16.607773851590107,2016-10-25,09:52:18,Tue,9
BHMBRCBRG03,849,175,2016-10-25 10:29:19,20.61248527679623,2016-10-25,10:29:19,Tue,10
BHMBRCBRG03,849,208,2016-10-25 10:56:23,24.499411071849234,2016-10-25,10:56:23,Tue,10
BHMBRCBRG03,849,238,2016-10-25 11:29:22,28.032979976442874,2016-10-25,11:29:22,Tue,11
BHMBRCBRG03,849,276,2016-10-25 12:02:23,32.50883392226148,2016-10-25,12:02:23,Tue,12
BHMBRCBRG03,849,294,2016-10-25 12:29:21,34.628975265017665,2016-10-25,12:29:21,Tue,12
BHMBRCBRG03,849,308,2016-10-25 13:03:20,36.27797408716137,2016-10-25,13:03:20,Tue,13
BHMBRCBRG03,849,331,2016-10-25 13:29:24,38.98704358068316,2016-10-25,13:29:24,Tue,13
BHMBRCBRG03,849,340,2016-10-25 13:56:21,40.04711425206125,2016-10-25,13:56:21,Tue,13
BHMBRCBRG03,849,333,2016-10-25 14:29:23,39.2226148409894,2016-10-25,14:29:23,Tue,14
BHMBRCBRG03,849,328,2016-10-25 15:02:24,38.63368669022379,2016-10-25,15:02:24,Tue,15
BHMBRCBRG03,849,312,2016-10-25 15:29:22,36.74911660777385,2016-10-25,15:29:22,Tue,15
BHMBRCBRG03,849,283,2016-10-25 15:56:25,33.333333333333336,2016-10-25,15:56:25,Tue,15
BHMBRCBRG03,849,234,2016-10-25 16:29:22,27.56183745583039,2016-10-25,16:29:22,Tue,16
BHMBRCBRG03,849,55,2016-10-26 07:59:26,6.478209658421672,2016-10-26,07:59:26,Wed,7
BHMBRCBRG03,849,68,2016-10-26 08:32:27,8.00942285041225,2016-10-26,08:32:27,Wed,8
BHMBRCBRG03,849,84,2016-10-26 08:59:29,9.89399293286219,2016-10-26,08:59:29,Wed,8
BHMBRCBRG03,849,113,2016-10-26 09:26:27,13.30977620730271,2016-10-26,09:26:27,Wed,9
BHMBRCBRG03,849,135,2016-10-26 09:59:25,15.901060070671377,2016-10-26,09:59:25,Wed,9
BHMBRCBRG03,849,160,2016-10-26 10:26:30,18.84570082449941,2016-10-26,10:26:30,Wed,10
BHMBRCBRG03,849,183,2016-10-26 10:59:30,21.554770318021202,2016-10-26,10:59:30,Wed,10
BHMBRCBRG03,849,201,2016-10-26 11:26:28,23.674911660777386,2016-10-26,11:26:28,Wed,11
BHMBRCBRG03,849,223,2016-10-26 11:59:29,26.266195524146053,2016-10-26,11:59:29,Wed,11
BHMBRCBRG03,849,236,2016-10-26 12:26:27,27.79740871613663,2016-10-26,12:26:27,Wed,12
BHMBRCBRG03,849,257,2016-10-26 12:59:31,30.270906949352177,2016-10-26,12:59:31,Wed,12
BHMBRCBRG03,849,276,2016-10-26 13:26:32,32.50883392226148,2016-10-26,13:26:32,Wed,13
BHMBRCBRG03,849,269,2016-10-26 13:59:26,31.684334511189636,2016-10-26,13:59:26,Wed,13
BHMBRCBRG03,849,259,2016-10-26 14:26:26,30.50647820965842,2016-10-26,14:26:26,Wed,14
BHMBRCBRG03,849,253,2016-10-26 14:59:30,29.799764428739692,2016-10-26,14:59:30,Wed,14
BHMBRCBRG03,849,235,2016-10-26 15:26:30,27.67962308598351,2016-10-26,15:26:30,Wed,15
BHMBRCBRG03,849,218,2016-10-26 15:59:32,25.67726737338045,2016-10-26,15:59:32,Wed,15
BHMBRCBRG03,849,192,2016-10-26 16:32:30,22.614840989399294,2016-10-26,16:32:30,Wed,16
BHMBRCBRG03,849,64,2016-10-27 07:59:33,7.538280329799765,2016-10-27,07:59:33,Thu,7
BHMBRCBRG03,849,73,2016-10-27 08:32:33,8.598351001177857,2016-10-27,08:32:33,Thu,8
BHMBRCBRG03,849,87,2016-10-27 08:59:33,10.247349823321555,2016-10-27,08:59:33,Thu,8
BHMBRCBRG03,849,115,2016-10-27 09:32:35,13.545347467608952,2016-10-27,09:32:35,Thu,9
BHMBRCBRG03,849,131,2016-10-27 09:59:37,15.429917550058892,2016-10-27,09:59:37,Thu,9
BHMBRCBRG03,849,157,2016-10-27 10:25:37,18.492343934040047,2016-10-27,10:25:37,Thu,10
BHMBRCBRG03,849,191,2016-10-27 10:59:38,22.497055359246172,2016-10-27,10:59:38,Thu,10
BHMBRCBRG03,849,228,2016-10-27 11:32:32,26.85512367491166,2016-10-27,11:32:32,Thu,11
BHMBRCBRG03,849,247,2016-10-27 11:59:38,29.093050647820967,2016-10-27,11:59:38,Thu,11
BHMBRCBRG03,849,278,2016-10-27 12:26:35,32.744405182567725,2016-10-27,12:26:35,Thu,12
BHMBRCBRG03,849,317,2016-10-27 12:59:36,37.33804475853946,2016-10-27,12:59:36,Thu,12
BHMBRCBRG03,849,340,2016-10-27 13:32:35,40.04711425206125,2016-10-27,13:32:35,Thu,13
BHMBRCBRG03,849,351,2016-10-27 13:59:37,41.342756183745585,2016-10-27,13:59:37,Thu,13
BHMBRCBRG03,849,346,2016-10-27 14:26:38,40.753828032979975,2016-10-27,14:26:38,Thu,14
BHMBRCBRG03,849,338,2016-10-27 14:59:37,39.811542991755005,2016-10-27,14:59:37,Thu,14
BHMBRCBRG03,849,312,2016-10-27 15:26:33,36.74911660777385,2016-10-27,15:26:33,Thu,15
BHMBRCBRG03,849,278,2016-10-27 15:59:38,32.744405182567725,2016-10-27,15:59:38,Thu,15
BHMBRCBRG03,849,245,2016-10-27 16:26:39,28.857479387514722,2016-10-27,16:26:39,Thu,16
BHMBRCBRG03,849,66,2016-10-28 08:16:41,7.773851590106007,2016-10-28,08:16:41,Fri,8
BHMBRCBRG03,849,91,2016-10-28 08:56:40,10.71849234393404,2016-10-28,08:56:40,Fri,8
BHMBRCBRG03,849,123,2016-10-28 09:29:43,14.487632508833922,2016-10-28,09:29:43,Fri,9
BHMBRCBRG03,849,167,2016-10-28 10:02:44,19.67020023557126,2016-10-28,10:02:44,Fri,10
BHMBRCBRG03,849,199,2016-10-28 10:29:41,23.439340400471142,2016-10-28,10:29:41,Fri,10
BHMBRCBRG03,849,221,2016-10-28 10:56:43,26.03062426383981,2016-10-28,10:56:43,Fri,10
BHMBRCBRG03,849,245,2016-10-28 11:29:44,28.857479387514722,2016-10-28,11:29:44,Fri,11
BHMBRCBRG03,849,294,2016-10-28 12:02:44,34.628975265017665,2016-10-28,12:02:44,Fri,12
BHMBRCBRG03,849,319,2016-10-28 12:29:45,37.5736160188457,2016-10-28,12:29:45,Fri,12
BHMBRCBRG03,849,361,2016-10-28 13:02:43,42.52061248527679,2016-10-28,13:02:43,Fri,13
BHMBRCBRG03,849,384,2016-10-28 13:29:45,45.22968197879859,2016-10-28,13:29:45,Fri,13
BHMBRCBRG03,849,415,2016-10-28 14:02:39,48.88103651354535,2016-10-28,14:02:39,Fri,14
BHMBRCBRG03,849,412,2016-10-28 14:29:45,48.52767962308598,2016-10-28,14:29:45,Fri,14
BHMBRCBRG03,849,391,2016-10-28 15:02:43,46.054181389870436,2016-10-28,15:02:43,Fri,15
BHMBRCBRG03,849,362,2016-10-28 15:29:41,42.638398115429915,2016-10-28,15:29:41,Fri,15
BHMBRCBRG03,849,336,2016-10-28 16:02:40,39.57597173144876,2016-10-28,16:02:40,Fri,16
BHMBRCBRG03,849,301,2016-10-28 16:29:42,35.45347467608952,2016-10-28,16:29:42,Fri,16
BHMBRCBRG03,849,50,2016-10-29 07:59:48,5.889281507656066,2016-10-29,07:59:48,Sat,7
BHMBRCBRG03,849,66,2016-10-29 08:26:46,7.773851590106007,2016-10-29,08:26:46,Sat,8
BHMBRCBRG03,849,98,2016-10-29 08:59:48,11.54299175500589,2016-10-29,08:59:48,Sat,8
BHMBRCBRG03,849,148,2016-10-29 09:26:50,17.432273262661955,2016-10-29,09:26:50,Sat,9
BHMBRCBRG03,849,184,2016-10-29 09:59:51,21.672555948174324,2016-10-29,09:59:51,Sat,9
BHMBRCBRG03,849,198,2016-10-29 10:26:49,23.32155477031802,2016-10-29,10:26:49,Sat,10
BHMBRCBRG03,849,234,2016-10-29 10:59:46,27.56183745583039,2016-10-29,10:59:46,Sat,10
BHMBRCBRG03,849,271,2016-10-29 11:25:51,31.919905771495877,2016-10-29,11:25:51,Sat,11
BHMBRCBRG03,849,345,2016-10-29 12:06:51,40.63604240282685,2016-10-29,12:06:51,Sat,12
BHMBRCBRG03,849,366,2016-10-29 12:26:46,43.109540636042404,2016-10-29,12:26:46,Sat,12
BHMBRCBRG03,849,401,2016-10-29 12:59:51,47.23203769140165,2016-10-29,12:59:51,Sat,12
BHMBRCBRG03,849,408,2016-10-29 13:26:47,48.0565371024735,2016-10-29,13:26:47,Sat,13
BHMBRCBRG03,849,406,2016-10-29 13:59:51,47.820965842167254,2016-10-29,13:59:51,Sat,13
BHMBRCBRG03,849,440,2016-10-29 14:26:50,51.82567726737338,2016-10-29,14:26:50,Sat,14
BHMBRCBRG03,849,440,2016-10-29 14:59:51,51.82567726737338,2016-10-29,14:59:51,Sat,14
BHMBRCBRG03,849,413,2016-10-29 15:26:52,48.6454652532391,2016-10-29,15:26:52,Sat,15
BHMBRCBRG03,849,398,2016-10-29 15:59:51,46.878680800942284,2016-10-29,15:59:51,Sat,15
BHMBRCBRG03,849,367,2016-10-29 16:26:53,43.227326266195526,2016-10-29,16:26:53,Sat,16
BHMBRCBRG03,849,29,2016-10-30 07:59:55,3.415783274440518,2016-10-30,07:59:55,Sun,7
BHMBRCBRG03,849,37,2016-10-30 08:25:53,4.358068315665489,2016-10-30,08:25:53,Sun,8
BHMBRCBRG03,849,57,2016-10-30 08:59:52,6.713780918727915,2016-10-30,08:59:52,Sun,8
BHMBRCBRG03,849,66,2016-10-30 09:25:57,7.773851590106007,2016-10-30,09:25:57,Sun,9
BHMBRCBRG03,849,84,2016-10-30 09:59:52,9.89399293286219,2016-10-30,09:59:52,Sun,9
BHMBRCBRG03,849,100,2016-10-30 10:25:54,11.778563015312132,2016-10-30,10:25:54,Sun,10
BHMBRCBRG03,849,153,2016-10-30 10:59:56,18.021201413427562,2016-10-30,10:59:56,Sun,10
BHMBRCBRG03,849,176,2016-10-30 11:25:55,20.730270906949354,2016-10-30,11:25:55,Sun,11
BHMBRCBRG03,849,210,2016-10-30 11:59:58,24.73498233215548,2016-10-30,11:59:58,Sun,11
BHMBRCBRG03,849,240,2016-10-30 12:26:54,28.268551236749115,2016-10-30,12:26:54,Sun,12
BHMBRCBRG03,849,270,2016-10-30 13:06:59,31.802120141342755,2016-10-30,13:06:59,Sun,13
BHMBRCBRG03,849,280,2016-10-30 13:25:59,32.97997644287397,2016-10-30,13:25:59,Sun,13
BHMBRCBRG03,849,277,2016-10-30 13:59:59,32.6266195524146,2016-10-30,13:59:59,Sun,13
BHMBRCBRG03,849,282,2016-10-30 14:32:54,33.21554770318021,2016-10-30,14:32:54,Sun,14
BHMBRCBRG03,849,268,2016-10-30 15:00:00,31.566548881036514,2016-10-30,15:00:00,Sun,15
BHMBRCBRG03,849,239,2016-10-30 15:32:59,28.150765606595996,2016-10-30,15:32:59,Sun,15
BHMBRCBRG03,849,63,2016-10-31 08:00:03,7.420494699646643,2016-10-31,08:00:03,Mon,8
BHMBRCBRG03,849,77,2016-10-31 08:26:02,9.069493521790342,2016-10-31,08:26:02,Mon,8
BHMBRCBRG03,849,90,2016-10-31 09:00:00,10.60070671378092,2016-10-31,09:00:00,Mon,9
BHMBRCBRG03,849,111,2016-10-31 09:26:03,13.074204946996467,2016-10-31,09:26:03,Mon,9
BHMBRCBRG03,849,138,2016-10-31 10:00:05,16.25441696113074,2016-10-31,10:00:05,Mon,10
BHMBRCBRG03,849,162,2016-10-31 10:26:02,19.081272084805654,2016-10-31,10:26:02,Mon,10
BHMBRCBRG03,849,181,2016-10-31 11:00:02,21.319199057714957,2016-10-31,11:00:02,Mon,11
BHMBRCBRG03,849,202,2016-10-31 11:26:04,23.792697290930505,2016-10-31,11:26:04,Mon,11
BHMBRCBRG03,849,221,2016-10-31 12:00:04,26.03062426383981,2016-10-31,12:00:04,Mon,12
BHMBRCBRG03,849,227,2016-10-31 12:26:06,26.73733804475854,2016-10-31,12:26:06,Mon,12
BHMBRCBRG03,849,239,2016-10-31 13:00:06,28.150765606595996,2016-10-31,13:00:06,Mon,13
BHMBRCBRG03,849,242,2016-10-31 13:26:01,28.50412249705536,2016-10-31,13:26:01,Mon,13
BHMBRCBRG03,849,242,2016-10-31 13:59:47,28.50412249705536,2016-10-31,13:59:47,Mon,13
BHMBRCBRG03,849,233,2016-10-31 14:26:05,27.444051825677267,2016-10-31,14:26:05,Mon,14
BHMBRCBRG03,849,223,2016-10-31 15:00:03,26.266195524146053,2016-10-31,15:00:03,Mon,15
BHMBRCBRG03,849,216,2016-10-31 15:27:04,25.441696113074205,2016-10-31,15:27:04,Mon,15
BHMBRCBRG03,849,195,2016-10-31 16:00:07,22.968197879858657,2016-10-31,16:00:07,Mon,16
BHMBRCBRG03,849,187,2016-10-31 16:26:06,22.025912838633687,2016-10-31,16:26:06,Mon,16
BHMBRCBRG03,849,74,2016-11-01 08:06:07,8.716136631330977,2016-11-01,08:06:07,Tue,8
BHMBRCBRG03,849,83,2016-11-01 08:26:07,9.77620730270907,2016-11-01,08:26:07,Tue,8
BHMBRCBRG03,849,103,2016-11-01 09:00:08,12.131919905771495,2016-11-01,09:00:08,Tue,9
BHMBRCBRG03,849,139,2016-11-01 09:26:12,16.372202591283862,2016-11-01,09:26:12,Tue,9
BHMBRCBRG03,849,170,2016-11-01 10:00:08,20.023557126030624,2016-11-01,10:00:08,Tue,10
BHMBRCBRG03,849,198,2016-11-01 10:26:11,23.32155477031802,2016-11-01,10:26:11,Tue,10
BHMBRCBRG03,849,224,2016-11-01 11:00:09,26.383981154299175,2016-11-01,11:00:09,Tue,11
BHMBRCBRG03,849,256,2016-11-01 11:26:11,30.15312131919906,2016-11-01,11:26:11,Tue,11
BHMBRCBRG03,849,269,2016-11-01 12:00:08,31.684334511189636,2016-11-01,12:00:08,Tue,12
BHMBRCBRG03,849,281,2016-11-01 12:26:12,33.09776207302709,2016-11-01,12:26:12,Tue,12
BHMBRCBRG03,849,298,2016-11-01 13:00:12,35.100117785630154,2016-11-01,13:00:12,Tue,13
BHMBRCBRG03,849,299,2016-11-01 13:26:12,35.217903415783276,2016-11-01,13:26:12,Tue,13
BHMBRCBRG03,849,291,2016-11-01 14:00:09,34.275618374558306,2016-11-01,14:00:09,Tue,14
BHMBRCBRG03,849,275,2016-11-01 14:26:10,32.391048292108366,2016-11-01,14:26:10,Tue,14
BHMBRCBRG03,849,241,2016-11-01 15:00:12,28.386336866902237,2016-11-01,15:00:12,Tue,15
BHMBRCBRG03,849,230,2016-11-01 15:27:09,27.090694935217904,2016-11-01,15:27:09,Tue,15
BHMBRCBRG03,849,212,2016-11-01 16:00:09,24.97055359246172,2016-11-01,16:00:09,Tue,16
BHMBRCBRG03,849,182,2016-11-01 16:33:14,21.43698468786808,2016-11-01,16:33:14,Tue,16
BHMBRCBRG03,849,71,2016-11-02 07:56:18,8.362779740871614,2016-11-02,07:56:18,Wed,7
BHMBRCBRG03,849,81,2016-11-02 08:30:14,9.540636042402827,2016-11-02,08:30:14,Wed,8
BHMBRCBRG03,849,94,2016-11-02 08:56:14,11.071849234393405,2016-11-02,08:56:14,Wed,8
BHMBRCBRG03,849,131,2016-11-02 09:30:15,15.429917550058892,2016-11-02,09:30:15,Wed,9
BHMBRCBRG03,849,158,2016-11-02 09:56:15,18.61012956419317,2016-11-02,09:56:15,Wed,9
BHMBRCBRG03,849,187,2016-11-02 10:29:19,22.025912838633687,2016-11-02,10:29:19,Wed,10
BHMBRCBRG03,849,214,2016-11-02 10:56:16,25.206124852767964,2016-11-02,10:56:16,Wed,10
BHMBRCBRG03,849,235,2016-11-02 11:30:19,27.67962308598351,2016-11-02,11:30:19,Wed,11
BHMBRCBRG03,849,253,2016-11-02 11:56:19,29.799764428739692,2016-11-02,11:56:19,Wed,11
BHMBRCBRG03,849,276,2016-11-02 12:30:20,32.50883392226148,2016-11-02,12:30:20,Wed,12
BHMBRCBRG03,849,283,2016-11-02 13:03:20,33.333333333333336,2016-11-02,13:03:20,Wed,13
BHMBRCBRG03,849,279,2016-11-02 13:30:18,32.86219081272085,2016-11-02,13:30:18,Wed,13
BHMBRCBRG03,849,278,2016-11-02 14:03:20,32.744405182567725,2016-11-02,14:03:20,Wed,14
BHMBRCBRG03,849,259,2016-11-02 14:30:16,30.50647820965842,2016-11-02,14:30:16,Wed,14
BHMBRCBRG03,849,238,2016-11-02 14:56:19,28.032979976442874,2016-11-02,14:56:19,Wed,14
BHMBRCBRG03,849,224,2016-11-02 15:29:19,26.383981154299175,2016-11-02,15:29:19,Wed,15
BHMBRCBRG03,849,219,2016-11-02 16:03:20,25.795053003533567,2016-11-02,16:03:20,Wed,16
BHMBRCBRG03,849,208,2016-11-02 16:30:18,24.499411071849234,2016-11-02,16:30:18,Wed,16
BHMBRCBRG03,849,69,2016-11-03 08:00:22,8.12720848056537,2016-11-03,08:00:22,Thu,8
BHMBRCBRG03,849,80,2016-11-03 08:26:26,9.422850412249705,2016-11-03,08:26:26,Thu,8
BHMBRCBRG03,849,95,2016-11-03 09:00:22,11.189634864546525,2016-11-03,09:00:22,Thu,9
BHMBRCBRG03,849,123,2016-11-03 09:26:22,14.487632508833922,2016-11-03,09:26:22,Thu,9
BHMBRCBRG03,849,159,2016-11-03 10:00:22,18.72791519434629,2016-11-03,10:00:22,Thu,10
BHMBRCBRG03,849,178,2016-11-03 10:26:25,20.965842167255595,2016-11-03,10:26:25,Thu,10
BHMBRCBRG03,849,217,2016-11-03 11:00:24,25.559481743227327,2016-11-03,11:00:24,Thu,11
BHMBRCBRG03,849,233,2016-11-03 11:26:27,27.444051825677267,2016-11-03,11:26:27,Thu,11
BHMBRCBRG03,849,248,2016-11-03 12:00:26,29.21083627797409,2016-11-03,12:00:26,Thu,12
BHMBRCBRG03,849,262,2016-11-03 12:26:27,30.859835100117785,2016-11-03,12:26:27,Thu,12
BHMBRCBRG03,849,273,2016-11-03 12:59:26,32.15547703180212,2016-11-03,12:59:26,Thu,12
BHMBRCBRG03,849,286,2016-11-03 13:26:26,33.686690223792695,2016-11-03,13:26:26,Thu,13
BHMBRCBRG03,849,280,2016-11-03 13:59:26,32.97997644287397,2016-11-03,13:59:26,Thu,13
BHMBRCBRG03,849,251,2016-11-03 14:26:23,29.56419316843345,2016-11-03,14:26:23,Thu,14
BHMBRCBRG03,849,229,2016-11-03 15:00:23,26.972909305064782,2016-11-03,15:00:23,Thu,15
BHMBRCBRG03,849,221,2016-11-03 15:26:24,26.03062426383981,2016-11-03,15:26:24,Thu,15
BHMBRCBRG03,849,205,2016-11-03 16:03:28,24.14605418138987,2016-11-03,16:03:28,Thu,16
BHMBRCBRG03,849,198,2016-11-03 16:30:27,23.32155477031802,2016-11-03,16:30:27,Thu,16
BHMBRCBRG03,849,62,2016-11-04 08:00:29,7.302709069493522,2016-11-04,08:00:29,Fri,8
BHMBRCBRG03,849,79,2016-11-04 08:26:32,9.305064782096585,2016-11-04,08:26:32,Fri,8
BHMBRCBRG03,849,105,2016-11-04 08:59:32,12.36749116607774,2016-11-04,08:59:32,Fri,8
BHMBRCBRG03,849,148,2016-11-04 09:33:32,17.432273262661955,2016-11-04,09:33:32,Fri,9
BHMBRCBRG03,849,180,2016-11-04 10:00:29,21.20141342756184,2016-11-04,10:00:29,Fri,10
BHMBRCBRG03,849,208,2016-11-04 10:26:31,24.499411071849234,2016-11-04,10:26:31,Fri,10
BHMBRCBRG03,849,246,2016-11-04 11:00:33,28.975265017667844,2016-11-04,11:00:33,Fri,11
BHMBRCBRG03,849,270,2016-11-04 11:33:31,31.802120141342755,2016-11-04,11:33:31,Fri,11
BHMBRCBRG03,849,276,2016-11-04 12:00:31,32.50883392226148,2016-11-04,12:00:31,Fri,12
BHMBRCBRG03,849,282,2016-11-04 12:33:34,33.21554770318021,2016-11-04,12:33:34,Fri,12
BHMBRCBRG03,849,296,2016-11-04 13:00:30,34.86454652532391,2016-11-04,13:00:30,Fri,13
BHMBRCBRG03,849,303,2016-11-04 13:26:33,35.68904593639576,2016-11-04,13:26:33,Fri,13
BHMBRCBRG03,849,299,2016-11-04 13:59:31,35.217903415783276,2016-11-04,13:59:31,Fri,13
BHMBRCBRG03,849,303,2016-11-04 14:26:30,35.68904593639576,2016-11-04,14:26:30,Fri,14
BHMBRCBRG03,849,275,2016-11-04 15:00:30,32.391048292108366,2016-11-04,15:00:30,Fri,15
